date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:06	30434/30434	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:18%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/shape/experince-shape2.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/shape/experince-shape2.png	(from https://thepixelcurve.com/html/techwix/techwix/index-3.html)
16:49:06	8572/8572	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2009:36:18%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/shape/exp-bg2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/shape/exp-bg2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-3.html)
16:49:07	52436/52436	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:21:04%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/cta-bg3.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/cta-bg3.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-3.html)
16:49:07	1322/1322	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:10%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/cta-icon3.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/cta-icon3.png	(from https://thepixelcurve.com/html/techwix/techwix/index-3.html)
16:49:08	27608/27608	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:22:00%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/cta-bg4.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/cta-bg4.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-3.html)
16:49:08	133986/133986	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:18%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/shape/testi-shape6.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/shape/testi-shape6.png	(from https://thepixelcurve.com/html/techwix/techwix/index-3.html)
16:49:10	2269/2269	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:10%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon1.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon1.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:10	2563/2563	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon2.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon2.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:10	95988/95988	---M--	200	added ('OK')	image/png	date:Thu,%2025%20May%202023%2005:47:54%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/hero-img1.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/hero-img1.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:11	1598/1598	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon3.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon3.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:11	2693/2693	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon4.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon4.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:11	377997/377997	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202022%2017:30:54%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/hero-bg1.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/hero-bg1.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:11	525/525	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:10%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/cta-icon1.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/cta-icon1.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:12	34721/34721	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2011:21:04%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/about-bg.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/about-bg.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:12	40505/40505	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2017:18:28%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/about-1.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/about-1.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:12	18432/18432	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2009:55:56%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/about-2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/about-2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:12	19767/19767	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:17:48%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/case-1.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/case-1.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:13	1284/1284	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:08%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/case-meta1.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/case-meta1.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:13	31136/31136	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2010:03:10%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/case-2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/case-2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:13	886/886	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:08%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/case-meta2.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/case-meta2.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:14	26334/26334	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2009:58:02%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/case-3.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/case-3.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:14	745/745	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:08%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/case-meta3.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/case-meta3.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:14	17107/17107	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202022%2017:31:00%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/shape/testi-shape1.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/shape/testi-shape1.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:15	2005/2005	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2010:51:32%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/logo-2.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/logo-2.png	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:15	60167/60167	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202022%2017:30:52%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/testi-img.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/testi-img.png	(from https://thepixelcurve.com/html/techwix/techwix/index-5.html)
16:49:16	53946/53946	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2010:37:50%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/about-big.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/about-big.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:17	247198/247198	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2010:21:42%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/hero2-bg.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/hero2-bg.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:17	28613/28613	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2010:56:42%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/about-sm.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/about-sm.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:17	15782/15782	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:19:38%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/service-bg.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/service-bg.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:17	1055/1055	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon5.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon5.png	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:18	423/423	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:10%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/next-icon.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/next-icon.png	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:18	1529/1529	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon6.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon6.png	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:18	664/664	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon7.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon7.png	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:19	1299/1299	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon8.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon8.png	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:19	1046/1046	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/sign-2.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/sign-2.png	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:19	25571/25571	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:19:40%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/testi-bg2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/testi-bg2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:20	3266/3266	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2011:44:40%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/testi-1.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/testi-1.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:20	922/922	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/testi-icon2.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/testi-icon2.png	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:20	3363/3363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2011:57:50%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/testi-2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/testi-2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:21	1138/1138	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/subscribe-icon.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/subscribe-icon.png	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:21	31511/31511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:22:00%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/footer-bg2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/footer-bg2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/index-6.html)
16:49:22	21183/21183	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:18%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/shape/about-shape2.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/shape/about-shape2.png	(from https://thepixelcurve.com/html/techwix/techwix/about.html)
16:49:22	143071/143071	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:19:38%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/page-banner.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/page-banner.jpg	(from https://thepixelcurve.com/html/techwix/techwix/about.html)
16:49:23	20032/20032	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:17:48%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/about-3.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/about-3.jpg	(from https://thepixelcurve.com/html/techwix/techwix/about.html)
16:49:23	19014/19014	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2012:10:40%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/about-4.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/about-4.jpg	(from https://thepixelcurve.com/html/techwix/techwix/about.html)
16:49:23	8993/8993	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:21:04%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/counter-bg2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/counter-bg2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/about.html)
16:49:24	874/874	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon21.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon21.png	(from https://thepixelcurve.com/html/techwix/techwix/about.html)
16:49:24	91333/91333	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:21:04%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/choose-us-bg3.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/choose-us-bg3.jpg	(from https://thepixelcurve.com/html/techwix/techwix/about.html)
16:49:24	934/934	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:12%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon22.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/ser-icon22.png	(from https://thepixelcurve.com/html/techwix/techwix/about.html)
16:49:25	31473/31473	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:19:38%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/team-bg1.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/team-bg1.jpg	(from https://thepixelcurve.com/html/techwix/techwix/about.html)
16:49:25	35241/35241	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:22:00%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/cta-bg5.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/cta-bg5.jpg	(from https://thepixelcurve.com/html/techwix/techwix/service.html)
16:49:25	12211/12211	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:19:38%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/skill-bg.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/skill-bg.jpg	(from https://thepixelcurve.com/html/techwix/techwix/choose-us.html)
16:49:26	24440/24440	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:19:38%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/bg/testi-bg.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/bg/testi-bg.jpg	(from https://thepixelcurve.com/html/techwix/techwix/testimonial.html)
16:49:26	19326/19326	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20May%202023%2006:09:23%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-5.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-5.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog.html)
16:49:26	13151/13151	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20May%202023%2006:09:41%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-6.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-6.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog.html)
16:49:27	18372/18372	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20May%202023%2006:09:10%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-4.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-4.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog.html)
16:49:27	15286/15286	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20May%202023%2006:10:05%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-7.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-7.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog.html)
16:49:28	24506/24506	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20May%202023%2006:10:22%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-8.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-8.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog.html)
16:49:28	16796/16796	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20May%202023%2006:10:36%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-9.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-9.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog.html)
16:49:28	76095/76095	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2012:29:16%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-s-1.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-s-1.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog-standard.html)
16:49:28	31071/31071	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:22:46%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-s-2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-s-2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog-standard.html)
16:49:29	63323/63323	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2012:31:44%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-s-3.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/blog-s-3.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog-standard.html)
16:49:29	1879/1879	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:22:46%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/r-post1.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/r-post1.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog-standard.html)
16:49:29	2352/2352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2012:33:52%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/r-post2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/r-post2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog-standard.html)
16:49:29	2068/2068	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2012:32:54%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/r-post3.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/r-post3.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog-standard.html)
16:49:30	7793/7793	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Oct%202022%2011:22:46%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/sidebar-img.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/sidebar-img.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog-standard.html)
16:49:30	2507/2507	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2012:40:54%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/p-post-1.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/p-post-1.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog-details.html)
16:49:30	2340/2340	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2012:35:58%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/blog/p-post-2.jpg	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/blog/p-post-2.jpg	(from https://thepixelcurve.com/html/techwix/techwix/blog-details.html)
16:49:31	981/981	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:10%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/info-1.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/info-1.png	(from https://thepixelcurve.com/html/techwix/techwix/contact.html)
16:49:31	2026/2026	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:10%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/info-2.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/info-2.png	(from https://thepixelcurve.com/html/techwix/techwix/contact.html)
16:49:31	937/937	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Oct%202022%2009:36:10%20GMT	https://thepixelcurve.com/html/techwix/techwix/assets/images/info-3.png	C:/My%20Web%20Sites/Jemisha/thepixelcurve.com/html/techwix/techwix/assets/images/info-3.png	(from https://thepixelcurve.com/html/techwix/techwix/contact.html)
